table,col_nm,domain,normal_data,err_data,datatype,rule,total_cnt,err_cnt,err_rt
NPMSOWN.MSAA31,PH_ULT,수량,"['9', '8.5', '8', '8.9', '7.5']",[],NUMBER,수량(기본),162,0,0.0
NPMSOWN.MSAA31,PH_LWT,수량,"['6.5', '7', '6', '6.7', '6.4']",[],NUMBER,수량(기본),162,0,0.0
NPMSOWN.MSAA31,DOX_ULT,수량,"['10', '15', '12', '14', '16']",[],NUMBER,수량(기본),162,0,0.0
NPMSOWN.MSAA31,DOX_LWT,수량,"['.1', '.2', '8', '1', '2']",[],NUMBER,수량(기본),162,0,0.0
NPMSOWN.MSAA31,TN_ULT,수량,"['NULL', '10', '20', '12', '15']",[],NUMBER,수량(기본),85,0,0.0
NPMSOWN.MSAA31,TN_LWT,수량,"['NULL', '2', '.1', '1', '3']",[],NUMBER,수량(기본),85,0,0.0
NPMSOWN.MSAA31,TOC_ULT,수량,"['NULL', '6', '10', '8', '5']",[],NUMBER,수량(기본),85,0,0.0
NPMSOWN.MSAA31,TOC_LWT,수량,"['NULL', '.1', '1', '.2', '.3']",[],NUMBER,수량(기본),84,0,0.0
NPMSOWN.MSAA31,CDTT_ULT,수량,"['1000', '500', '1200', '400', 'NULL']",[],NUMBER,수량(기본),162,0,0.0
NPMSOWN.MSAA31,CDTT_LWT,수량,"['100', '200', '300', '400', 'NULL']",[],NUMBER,수량(기본),162,0,0.0
NPMSOWN.MSAA31,TBD_ULT,수량,"['50', '100', '200', 'NULL', '31']",[],NUMBER,수량(기본),161,0,0.0
NPMSOWN.MSAA31,TBD_LWT,수량,"['1', '3', '.1', '.6', '2']",[],NUMBER,수량(기본),161,0,0.0
NPMSOWN.MSAA31,TP_ULT,수량,"['NULL', '1', '.5', '.1', '.3']",[],NUMBER,수량(기본),85,0,0.0
NPMSOWN.MSAA31,TP_LWT,수량,"['NULL', '.001', '.01', '.002', '.006']",[],NUMBER,수량(기본),85,0,0.0
NPMSOWN.MSAA31,INP_DT,날짜,"['20230619', '20230713', '20230412', '20230503', '20230508']",[],VARCHAR2(8),년월일,165,0,0.0
NPMSOWN.MSAA31,RAF_ULT,수량,"['NULL', '10']",[],NUMBER,수량(기본),1,0,0.0
NPMSOWN.MSAA31,RAF_LWT,수량,"['NULL', '0']",[],NUMBER,수량(기본),1,0,0.0
NPMSOWN.MSAA31,WAL_ULT,수량,"['NULL', '1']",[],NUMBER,수량(기본),1,0,0.0
NPMSOWN.MSAA31,WAL_LWT,수량,"['NULL', '.3']",[],NUMBER,수량(기본),1,0,0.0
NPMSOWN.MSAA31,WET_ULT,수량,"['15', '20', '12', '16', '10']",[],NUMBER,수량(기본),162,0,0.0
NPMSOWN.MSAA31,WET_LWT,수량,"['1', '2', '.2', '.3', '4']",[],NUMBER,수량(기본),162,0,0.0
NPMSOWN.MSAA31,CDTT_WRN_ULT,수량,"['NULL', '1000', '350', '450', '150']",[],NUMBER,수량(기본),151,0,0.0
NPMSOWN.MSAA31,DOX_WRN_ULT,수량,"['NULL', '9', '13', '14', '10']",[],NUMBER,수량(기본),151,0,0.0
NPMSOWN.MSAA31,CDTT_WRN_DPS,율,"['10', 'NULL', '20', '25', '30']",[],"NUMBER(10,2)",율(기본),157,0,0.0
NPMSOWN.MSAA31,DOX_WRN_DPS,율,"['10', '20', 'NULL', '25', '30']",[],"NUMBER(10,2)",율(기본),155,0,0.0
NPMSOWN.MSAA31,PH_WRN_DPS,율,"['10', '20', 'NULL', '50', '30']",[],"NUMBER(10,2)",율(기본),151,0,0.0
NPMSOWN.MSAA31,PH_WRN_ULT,수량,"['8.5', 'NULL', '8.1', '8', '7.5']",[],"NUMBER(10,2)",수량(기본),150,0,0.0
NPMSOWN.MSAA31,RAF_WRN_DPS,율,"['NULL', '100']",[],"NUMBER(10,2)",율(기본),1,0,0.0
NPMSOWN.MSAA31,RAF_WRN_ULT,수량,"['NULL', '8']",[],"NUMBER(10,2)",수량(기본),1,0,0.0
NPMSOWN.MSAA31,TBD_WRN_ULT,수량,"['NULL', '40', '90', '150', '20']",[],"NUMBER(10,2)",수량(기본),149,0,0.0
NPMSOWN.MSAA31,TBD_WRN_DPS,율,"['10', '20', 'NULL', '30', '50']",[],"NUMBER(10,2)",율(기본),152,0,0.0
NPMSOWN.MSAA31,TN_WRN_ULT,수량,"['NULL', '9', '10', '19', '7']",[],"NUMBER(10,2)",수량(기본),76,0,0.0
NPMSOWN.MSAA31,TN_WRN_DPS,율,"['NULL', '10', '5', '20', '40']",[],"NUMBER(10,2)",율(기본),78,0,0.0
NPMSOWN.MSAA31,TOC_WRN_ULT,수량,"['NULL', '5', '9', '10', '12']",[],"NUMBER(10,2)",수량(기본),78,0,0.0
NPMSOWN.MSAA31,TOC_WRN_DPS,율,"['NULL', '10', '5', '30', '50']",[],"NUMBER(10,2)",율(기본),79,0,0.0
NPMSOWN.MSAA31,TP_WRN_ULT,수량,"['NULL', '.8', '.4', '.25', '.3']",[],"NUMBER(10,2)",수량(기본),75,0,0.0
NPMSOWN.MSAA31,TP_WRN_DPS,율,"['NULL', '10', '5', '3.48']",[],"NUMBER(10,2)",율(기본),75,0,0.0
NPMSOWN.MSAA31,WAL_WRN_ULT,수량,"['NULL', '.8']",[],"NUMBER(10,2)",수량(기본),1,0,0.0
NPMSOWN.MSAA31,WAL_WRN_DPS,율,"['NULL', '200']",[],"NUMBER(10,2)",율(기본),1,0,0.0
NPMSOWN.MSAA31,WET_WRN_ULT,수량,"['NULL', '13', '10', '15', '22.3']",[],"NUMBER(10,2)",수량(기본),151,0,0.0
NPMSOWN.MSAA31,WET_WRN_DPS,율,"['10', 'NULL', '20', '30', '12']",[],"NUMBER(10,2)",율(기본),151,0,0.0
NPMSOWN.MSAA31,USE_YN,여부,"['Y', 'N']",[],VARCHAR2(1),여부Y/N,165,0,0.0
NPMSOWN.MSAA32,PRST_NO,수량,"['1', '105', '106', '107', '108']",[],VARCHAR2(12),0이상,198,0,0.0
NPMSOWN.MSAA32,MST_NO,번호,"['3009N20', '330109NM10', '3301N10', '10116054', '10186052']",[],VARCHAR2(10),영문/숫자만 사용,161,0,0.0
NPMSOWN.MSAA32,INP_DT,날짜,"['20230620', '20230718', '20230412', '20230503', '20230321']",[],VARCHAR2(8),년월일,161,0,0.0
NPMSOWN.MSAA32,PRST_MNE_NO,번호,"['72', '73', '74', '75', '76']",[],VARCHAR2(12),숫자만사용,161,0,0.0
NPMSOWN.MSAA33,MST_NO,번호,"['1101N10', '330109NM10', '330109NS04', '3009N30', '10186052']",[],VARCHAR2(10),영문/숫자만 사용,163,0,0.0
NPMSOWN.MSAA33,P1,수량,"['NULL', '53', '74', '105', '108']",[],VARCHAR2(100),수량(1이상),152,0,0.0
NPMSOWN.MSAA33,CON_DTM,날짜,"['20230509094645', '20230222102602', '20230412155659', '20230412155701', '20230413154831']",[],VARCHAR2(14),년월일시분초,163,0,0.0
NPMSOWN.MSAA33,CON_ID,번호,"['hladmin', 'nhd2002']",[],VARCHAR2(20),영문/숫자만 사용,163,0,0.0
NPMSOWN.MSAA33,CONF_ST,번호,"['A1', 'B2']",[],VARCHAR2(10),영문/숫자만 사용,163,0,0.0
NPMSOWN.MSAA33,CON_DTM2,날짜,"['NULL', '20230426141430']",[],VARCHAR2(14),년월일시분초,1,0,0.0
NPMSOWN.MSAA33,CON_ID2,번호,"['NULL', 'sgaadmin']",[],VARCHAR2(20),영문/숫자만 사용,1,0,0.0
NPMSOWN.MSAA33,CONF_NO,번호,"['3009N3020230420153335', '1001604320230413162407', '1001604320230509094650', '1001604320230620103646', '1001604320230718104138']",[],VARCHAR2(40),영문/숫자만 사용,201,0,0.0
NPMSOWN.MSAA34,LICENSE_PLOT_NO,수량,"['0', '1', '2', '3', '4']",[],NUMBER,수량(기본),39,0,0.0
NPMSOWN.MSAA34,MST_NO,번호,"['10016043', '10016063', '1001N10', '1001N20', '1001N30']",[],VARCHAR2(10),영문/숫자만 사용,39,0,0.0
NPMSOWN.MSAA34,RIVER_PLOT01,,"['강원도 정선군 임계면', '대전광역시 서구', '전라북도 부안군 동진면', '전라북도 전주시 덕진구', '강원도 양구군 해안면']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,RIVER_PLOT02,,"['가산리 981번지', '가아리 6-13번지', '강리 712-24', '고랑동 1150-4번지', '광원리 1863번지']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,RIVER_PLOT03,,"['NULL', '가아리 11-3', '광원리 산135-4번지', '동암리 806-24', '동전리 2-3']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,RIVER_PLOT04,,"['NULL', '가아리 245-1', '낙천리 338-5', '동전리 2-4', '동청리 73-20']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,RIVER_PLOT05,,"['NULL', '동전리 38-1', '봉산리 산79-11', '인산리 815-5', '임곡동 577-3']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,RIVER_PLOT06,,"['NULL', '동전리 38-4', '봉산리 238-7', '임곡동 578-1', '전하동 1243-1']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,RIVER_PLOT07,,"['NULL', '동전리 38-13', '임곡동 578-2']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,RIVER_PLOT08,,"['NULL', '동전리 38-17', '임곡동 578-4']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,RIVER_PLOT09,,"['NULL', '동전리 38-18', '임곡동 892-4']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,RIVER_PLOT10,,"['NULL', '동전리 38-20', '임곡동 894-1']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,ROAD_PLOT01,,"['NULL', ' 둔산동 2238번지', ' 수직리 311-2', '광원리 1476-1번지', '낙천리 126-2']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,ROAD_PLOT02,,"['NULL', '1085-1', '도진리 71-2', '동전리 2-3', '동청리 69-1']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,ROAD_PLOT03,,"['NULL', '대덕구 오정동 705-133번지', '도진리 71-3', '동전리 2-4', '동청리 73-20']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,ROAD_PLOT04,,"['NULL', '도진리 71-4', '동전리 38-1', '동청리 73-42']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,ROAD_PLOT05,,"['NULL', '도진리 71-5', '동청리 73-45']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,ROAD_PLOT06,,"['NULL', '도진리 72-2']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,ROAD_PLOT07,,"['NULL', '도진리 72-3']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,ROAD_PLOT08,,"['NULL', '도진리 73-4']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,ROAD_PLOT09,,"['NULL', '도진리 602']",[],VARCHAR2(100),,,,
NPMSOWN.MSAA34,ROAD_PLOT10,,"['NULL', '도진리 595-1']",[],VARCHAR2(100),,,,
NPMSOWN.MSBA01,MDL_NO,번호,"['14', '2413', '2414', '2415', '2416']",[],VARCHAR2(8),숫자만사용,768,0,0.0
NPMSOWN.MSBA01,MDL_NM,,"['-', 'HFU-MM-3kVA', 'TW/NEXT-232RS16', 'LT-200-1CH', 'CN/ERR093BW']",[],VARCHAR2(50),,,,
NPMSOWN.MSBA01,MNF_CMP_NM,,"['에이치코비', '-', '대한전력전자', '이지넷유비쿼터스', '우리기술']",[],VARCHAR2(50),,,,
NPMSOWN.MSBA01,MSR_MTH_CD,코드,"['NULL', '1']",[],VARCHAR2(10),공통코드,1,0,0.0
NPMSOWN.MSBA01,EQP_KND_CD,코드,"['19', '4', '15', '14', '2']",[],VARCHAR2(10),공통코드,768,0,0.0
NPMSOWN.MSBA01,INP_USR_ID,번호,"['hero21', 'MIG201912']",[],VARCHAR2(20),영문/숫자만 사용,768,0,0.0
NPMSOWN.MSBA01,INP_DT,날짜,"['20220418', '20191017']",[],VARCHAR2(8),년월일,768,0,0.0
NPMSOWN.MSBA01,INP_TM,날짜,"['153709', '111816']",[],VARCHAR2(6),시분초(HH24MISS),768,0,0.0
NPMSOWN.MSBA01,UPT_USR_ID,번호,"['hero21', 'MIG201912']",[],VARCHAR2(20),영문/숫자만 사용,768,0,0.0
NPMSOWN.MSBA01,UPT_DT,날짜,"['20220418', '20191017']",[],VARCHAR2(8),년월일,768,0,0.0
NPMSOWN.MSBA01,UPT_TM,날짜,"['153709', '111816']",[],VARCHAR2(6),시분초(HH24MISS),768,0,0.0
NPMSOWN.MSBA02,EQP_NO,번호,"['1013', '1016', '1023', '1026', '1033']",[],VARCHAR2(13),숫자만사용,883,0,0.0
NPMSOWN.MSBA02,MST_NO,번호,"['330109NM10', '330109NS04', '1101N10', '1001N10', '1001N30']",[],VARCHAR2(10),영문/숫자만 사용,883,0,0.0
NPMSOWN.MSBA02,RMT_CRT_PSB_YN,여부,"['NULL', 'N']",[],VARCHAR2(1),여부Y/N,2,0,0.0
NPMSOWN.MSBA02,EST_NO,,"['-', '141125', '140205']",[],VARCHAR2(20),,,,
NPMSOWN.MSBA02,MDL_NO,번호,"['9', '2413', '2414', '2415', '2416']",[],VARCHAR2(13),숫자만사용,883,0,0.0
NPMSOWN.MSBA02,FNT_YN,여부,"['NULL', 'Y']",[],VARCHAR2(1),여부Y/N,2,0,0.0
NPMSOWN.MSBA02,DVG_ETP_NM,,"['(주)에이치코비', 'NULL', '기술과환경']",[],VARCHAR2(50),,,,
NPMSOWN.MSBA02,DSS_OPT_SE_CD,코드,"['19', 'NULL']",[],VARCHAR2(10),폐기_운영_구분_코드,766,0,0.0
NPMSOWN.MSBA02,IST_DT,날짜,"['20141201', '20201201', '20211210', 'NULL', '20200220']",[],VARCHAR2(8),년월일,768,0,0.0
NPMSOWN.MSBA02,ACQ_DT,날짜,"['20141201', '20201201', '20211210', 'NULL', '20200220']",[],VARCHAR2(8),년월일,768,0,0.0
NPMSOWN.MSBA02,WRT_USR_ID,번호,"['이한웅', 'pH', 'NULL']",[],VARCHAR2(20),"영문,숫자,특수문자(_-)",856,0,0.0
NPMSOWN.MSBA02,NEW_EXG_SE_CD,코드,"['NULL', '2', '1']",[],VARCHAR2(10),공통코드,117,0,0.0
NPMSOWN.MSBA02,INP_USR_ID,번호,"['hero21', 'MIG201912']",[],VARCHAR2(20),영문/숫자만 사용,883,0,0.0
NPMSOWN.MSBA02,INP_DT,날짜,"['20220418', '20150815', '20150601', '20160219', '20160422']",[],VARCHAR2(8),년월일,883,0,0.0
NPMSOWN.MSBA02,INP_TM,날짜,"['153723', '000000']",[],VARCHAR2(6),시분초(HH24MISS),883,0,0.0
NPMSOWN.MSBA02,UPT_USR_ID,번호,"['hero21', 'MIG201912', 'testu2020']",[],VARCHAR2(20),"영문,숫자,특수문자(_-)",883,0,0.0
NPMSOWN.MSBA02,UPT_DT,날짜,"['20220418', '20150815', '20160219', '20160422', '20160721']",[],VARCHAR2(8),년월일,883,0,0.0
NPMSOWN.MSBA02,UPT_TM,날짜,"['153723', '000000', '120110']",[],VARCHAR2(6),시분초(HH24MISS),883,0,0.0
NPMSOWN.MSBA23,EQP_NO,번호,"['3007', '3024', '3077', '1459', '3075']",[],VARCHAR2(13),숫자만사용,21,0,0.0
NPMSOWN.MSBA23,MTN_QCT_SE_CD,코드,"['1', '2']",[],VARCHAR2(10),공통코드,21,0,0.0
NPMSOWN.MSBA23,CHK_IEM_CD,코드,"['ZZ', 'PH', '12', 'DO', 'EC']",[],VARCHAR2(10),공통코드,21,0,0.0
NPMSOWN.MSBA23,CHK_DT,날짜,"['20191101', '20191102', '20191130', '20191109', '20191201']",[],VARCHAR2(8),년월일,21,0,0.0
NPMSOWN.MSBA23,EXC_ETP_NM,,"['NULL', 'test', '시험기관', 'TEST', 'etestsaet78676786']",[],VARCHAR2(50),,,,
NPMSOWN.MSBA23,STB_YN,여부,"['NULL', 'Y', 'N']",[],VARCHAR2(1),여부Y/N,10,0,0.0
NPMSOWN.MSBA23,INP_USR_ID,번호,"['test11', 'MIG201912', 'kimkh19']",[],VARCHAR2(20),영문/숫자만 사용,21,0,0.0
NPMSOWN.MSBA23,INP_DT,날짜,"['20191111', '20191108', '20191107', '20220310']",[],VARCHAR2(8),년월일,21,0,0.0
NPMSOWN.MSBA23,INP_TM,날짜,"['111701', '140149', '140218', '140234', '142506']",[],VARCHAR2(6),시분초(HH24MISS),21,0,0.0
NPMSOWN.MSBA23,UPT_USR_ID,번호,"['test11', 'MIG201912', 'kimkh19']",[],VARCHAR2(20),영문/숫자만 사용,21,0,0.0
NPMSOWN.MSBA23,UPT_DT,날짜,"['20191111', '20191108', '20191112', '20191113', '20200107']",[],VARCHAR2(8),년월일,21,0,0.0
NPMSOWN.MSBA23,UPT_TM,날짜,"['110115', '140149', '140234', '142506', '150135']",[],VARCHAR2(6),시분초(HH24MISS),21,0,0.0
NPMSOWN.MSBB01,EQP_NO,번호,"['6320', '6321', '6322', '6323', '6324']",[],VARCHAR2(13),숫자만사용,837,0,0.0
NPMSOWN.MSBB01,MST_NO,번호,"['1101N10', '1001N10', '1001N30', '1012N10', '1101N20']",[],VARCHAR2(10),영문/숫자만 사용,837,0,0.0
NPMSOWN.MSBB01,EQ_SE,번호,"['EQ11', 'EQ20', 'EQ07', 'EQ12', 'EQ21']",[],VARCHAR2(8),형식_영문숫자조합(XX99),837,0,0.0
NPMSOWN.MSBB01,MDL_NM,,"['HFU-MM', 'PDV-A750', 'LT-W232SUE', 'ERR075BW', 'AB550']",[],VARCHAR2(100),,,,
NPMSOWN.MSBB01,EST_NO,,"['NULL', '-', '140207']",[],VARCHAR2(50),,,,
NPMSOWN.MSBB01,MNF_CMP_NM,,"['㈜에이치코비', 'WILO', '파란들', '대한전력전자', '㈜엑스게이트']",[],VARCHAR2(50),,,,
NPMSOWN.MSBB01,DVG_ETP_NM,,"['㈜에이치코비', '(주)테크윈시스템', '㈜와이엘아이티', '㈜창해이엔지', '브니엘네이처㈜']",[],VARCHAR2(50),,,,
NPMSOWN.MSBB01,DSS_OPT_SE_CD,코드,"['1', '2']",[],VARCHAR2(10),폐기_운영_구분_코드,837,0,0.0
NPMSOWN.MSBB01,IST_DT,날짜,"['20150420', '20201218', '20211210', '20200220', '20200331']",[],VARCHAR2(10),년월일,837,0,0.0
NPMSOWN.MSBB01,ACQ_DT,날짜,"['20150420', '20201218', '20211210', '20200220', '20200331']",[],VARCHAR2(10),년월일,837,0,0.0
NPMSOWN.MSBB01,INP_USR_ID,번호,['hero21'],[],VARCHAR2(20),영문/숫자만 사용,837,0,0.0
NPMSOWN.MSBB01,INP_DT,날짜,['20220623'],[],VARCHAR2(8),년월일,837,0,0.0
NPMSOWN.MSBB01,INP_TM,날짜,['163927'],[],VARCHAR2(6),시분초(HH24MISS),837,0,0.0
NPMSOWN.MSBB01,UPT_USR_ID,번호,"['hero21', 'korbi03', 'nhd2002']",[],VARCHAR2(20),영문/숫자만 사용,837,0,0.0
NPMSOWN.MSBB01,UPT_DT,날짜,"['20220623', '20230530']",[],VARCHAR2(8),년월일,837,0,0.0
NPMSOWN.MSBB01,UPT_TM,날짜,"['163927', '112602', '165108']",[],VARCHAR2(6),시분초(HH24MISS),837,0,0.0
NPMSOWN.MSBB01,FNT_YN,여부,"['NULL', 'Y']",[],VARCHAR2(1),여부Y/N,1,0,0.0
NPMSOWN.MSBB02,EQP_NO,번호,"['6252', '6254', '6285', '6293']",[],VARCHAR2(13),숫자만사용,4,0,0.0
NPMSOWN.MSBB02,CHK_DT,날짜,"['20220525', '20220531']",[],VARCHAR2(8),년월일,4,0,0.0
NPMSOWN.MSBB02,INP_USR_ID,번호,['sgaadmin'],[],VARCHAR2(20),"영문,숫자,특수문자(_-)",4,0,0.0
NPMSOWN.MSBB02,INP_DT,날짜,"['20220525', '20220531']",[],VARCHAR2(8),년월일,4,0,0.0
NPMSOWN.MSBB02,INP_TM,날짜,"['135828', '135843', '145746', '151125']",[],VARCHAR2(6),시분초(HH24MISS),4,0,0.0
NPMSOWN.MSBB02,UPT_USR_ID,번호,['sgaadmin'],[],VARCHAR2(20),"영문,숫자,특수문자(_-)",4,0,0.0
NPMSOWN.MSBB02,UPT_DT,날짜,"['20220525', '20220531']",[],VARCHAR2(8),년월일,4,0,0.0
NPMSOWN.MSBB02,UPT_TM,날짜,"['135828', '135843', '145746', '151125']",[],VARCHAR2(6),시분초(HH24MISS),4,0,0.0
NPMSOWN.MSBB03,MST_NO,번호,"['10016043', '1001N10', '1001N20', '1001N30', '1001N40']",[],VARCHAR2(10),영문/숫자만 사용,36,0,0.0
NPMSOWN.MSBB03,MST_SCL,번호,"['소권역', '중권역']",[],VARCHAR2(10),한글완성,36,0,0.0
NPMSOWN.MSBB03,MULTI_NAME,,['M-1000U'],[],VARCHAR2(50),,,,
NPMSOWN.MSBB03,MULTI_MNF_CPY,,['㈜기술과환경'],[],VARCHAR2(50),,,,
NPMSOWN.MSBB03,MULTI_PRICE,금액,"[' 19', '492 ', ' 23', '100 ', ' 28', '600 ', ' 43', '120 ']",[],NVARCHAR2(22),금액(기본),36,0,0.0
NPMSOWN.MSBB03,MULTI_MNF_YM,날짜,"['2014.11.', '2020.07.', '2021.11.', '2020.11.', '2019.12.']",[],VARCHAR2(10),년월(YYYY.MM.),36,0,0.0
NPMSOWN.MSBB03,TN_NAME,,"['NULL', ' HATN-4000 ', ' HATN-2000 ', 'HATN-4000']",[],VARCHAR2(50),,,,
NPMSOWN.MSBB03,TN_MNF_CPY,,"['㈜에이치코비', 'NULL']",[],VARCHAR2(50),,,,
NPMSOWN.MSBB03,TN_PRICE,금액,"['NULL', ' 58', '300 ', ' 55', '352 ']",[],NVARCHAR2(22),금액(기본),18,0,0.0
NPMSOWN.MSBB03,TN_MNF_YM,날짜,"['NULL', '2021.11.', '2020.07.', '2020.11.', '2014.12.']",[],VARCHAR2(10),년월(YYYY.MM.),18,0,0.0
NPMSOWN.MSBB03,TP_NAME,,"['NULL', 'HATP-4000', 'HATP-2000']",[],VARCHAR2(50),,,,
NPMSOWN.MSBB03,TP_MNF_CPY,,"['㈜에이치코비', 'NULL']",[],VARCHAR2(50),,,,
NPMSOWN.MSBB03,TP_PRICE,금액,"['NULL', ' 51', '700 ', ' 52', '800 ', ' 55', '352 ']",[],NVARCHAR2(22),금액(기본),18,0,0.0
NPMSOWN.MSBB03,TP_MNF_YM,날짜,"['NULL', '2021.11.', '2020.07.', '2020.11.', '2014.12.']",[],VARCHAR2(10),년월(YYYY.MM.),18,0,0.0
NPMSOWN.MSBB03,TOC_NAME,,"['NULL', 'HATA-4000B', 'HATA-4000']",[],VARCHAR2(50),,,,
NPMSOWN.MSBB03,TOC_MNF_CPY,,"['㈜에이치코비', 'NULL']",[],VARCHAR2(50),,,,
NPMSOWN.MSBB03,TOC_PRICE,금액,"['NULL', '59', '400 ', '57', '200 ']",[],NVARCHAR2(22),금액(기본),18,0,0.0
NPMSOWN.MSBB03,TOC_MNF_YM,날짜,"['NULL', '2021.11.', '2020.08.', '2020.11.', '2020.09.']",[],VARCHAR2(10),년월(YYYY.MM.),18,0,0.0
NPMSOWN.MSBB03,EQP_SEQ,번호,"['0', '1', '2', '3', '4']",[],NUMBER,숫자만사용,36,0,0.0
NPMSOWN.MSCA11,MST_NO,번호,"['3009N30', '330109NS04', '3301N10', '10016043', '1001N30']",[],VARCHAR2(10),영문/숫자만 사용,124,0,0.0
NPMSOWN.MSCA11,WQA_ULD_SEQ,수량,"['1', '3', '2', '4', '5']",[],NUMBER,수량(1이상),124,0,0.0
NPMSOWN.MSCA11,MSR_UNT_SE_CD,코드,"['WF', 'WR']",[],VARCHAR2(10),공통코드,198,0,0.0
NPMSOWN.MSCA11,ULD_NM,,"['청천시 38개소 2304~06', '청천시 38개소 23.03', '강우시 38개소 2304-06', '강우시 38개소 23.03', '청천시(2) ~21.12']",[],VARCHAR2(50),,,,
NPMSOWN.MSCA11,ULD_DTM,날짜,"['20230424164828', '20230724191533', '20230424180546', '20230414135028', '20230414134531']",[],VARCHAR2(14),년월일시분초,124,0,0.0
NPMSOWN.MSCA11,INP_USR_ID,번호,"['hladmin', 'kimkh19', 'nhd2002']",[],VARCHAR2(20),영문/숫자만 사용,124,0,0.0
NPMSOWN.MSCA11,INP_DT,날짜,"['20230724', '20230424', '20230414', '20230415', '20230416']",[],VARCHAR2(8),년월일,124,0,0.0
NPMSOWN.MSCA11,INP_TM,날짜,"['164828', '191533', '180546', '135028', '134531']",[],VARCHAR2(6),시분초(HH24MISS),198,0,0.0
NPMSOWN.MSCA11,UPT_USR_ID,번호,"['hladmin', 'kimkh19', 'nhd2002']",[],VARCHAR2(20),영문/숫자만 사용,124,0,0.0
NPMSOWN.MSCA11,UPT_DT,날짜,"['20230724', '20230424', '20230414', '20230415', '20230416']",[],VARCHAR2(8),년월일,124,0,0.0
NPMSOWN.MSCA11,UPT_TM,날짜,"['164828', '191533', '180546', '135028', '134531']",[],VARCHAR2(6),시분초(HH24MISS),124,0,0.0
NPMSOWN.MSCA21,MST_NO,번호,"['330109NS04', '330109NM10', '3009N30', '3301N10', '3009N20']",[],VARCHAR2(10),영문/숫자만 사용,"15,024",0,0.0
NPMSOWN.MSCA21,WQA_ULD_SEQ,수량,"['2', '3', '1', '6', '4']",[],NUMBER,수량(1이상),"15,024",0,0.0
NPMSOWN.MSCA21,MSR_DTM,날짜,"['20200717120000', '20200703120000', '20200302120000', '20200623120000', '20200219120000']",[],VARCHAR2(14),년월일시분초,"15,024",0,0.0
NPMSOWN.MSCA21,MSR_UNT_SE_CD,코드,"['WR', 'WF']",[],VARCHAR2(10),공통코드,"18,127",0,0.0
NPMSOWN.MSCA21,RAF,수량,"['0', '.5', '1', '1.5', '2']",[],NUMBER,수량(기본),"15,006",0,0.0
NPMSOWN.MSCA21,SS,수량,"['NULL', '2', '4', '1', '1.6']",[],NUMBER,수량(기본),"13,958",0,0.0
NPMSOWN.MSCA21,BOD,수량,"['NULL', '1.2', '1.4', '1.6', '1']",[],NUMBER,수량(기본),"11,813",0,0.0
NPMSOWN.MSCA21,T_N,수량,"['NULL', '0', '2.4', '2.52', '3.12']",[],NUMBER,수량(기본),"13,904",0,0.0
NPMSOWN.MSCA21,T_P,수량,"['NULL', '.024', '.072', '.048', '.012']",[],NUMBER,수량(기본),"13,904",0,0.0
NPMSOWN.MSCA21,TOC,수량,"['NULL', '2', '2.1', '2.4', '2.2']",[],NUMBER,수량(기본),"13,907",0,0.0
NPMSOWN.MSCA21,INP_USR_ID,번호,"['kimkh19', 'nhd2002', 'hladmin']",[],VARCHAR2(20),영문/숫자만 사용,"15,024",0,0.0
NPMSOWN.MSCA21,INP_DT,날짜,"['20230415', '20230414', '20230724', '20230416', '20230424']",[],VARCHAR2(8),년월일,"15,024",0,0.0
NPMSOWN.MSCA21,INP_TM,날짜,"['134531', '144911', '142105', '155722', '135027']",[],VARCHAR2(6),시분초(HH24MISS),"18,127",0,0.0
NPMSOWN.MSCA21,UPT_USR_ID,번호,"['kimkh19', 'nhd2002', 'hladmin']",[],VARCHAR2(20),영문/숫자만 사용,"15,024",0,0.0
NPMSOWN.MSCA21,UPT_DT,날짜,"['20230415', '20230414', '20230724', '20230416', '20230424']",[],VARCHAR2(8),년월일,"15,024",0,0.0
NPMSOWN.MSCA21,UPT_TM,날짜,"['134531', '144911', '142105', '155722', '135027']",[],VARCHAR2(6),시분초(HH24MISS),"15,024",0,0.0
NPMSOWN.MSCA21,FLT,수량,"['NULL', '0.00', '107.12', '3.29', '121.32']",[],VARCHAR2(10),0이상,"2,773",0,0.0
NPMSOWN.MSCA21,SRV_INT,수량,"['2', 'NULL', '4', '192', '168']",[],NUMBER,수량(기본),"13,056",0,0.0
